author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1489109076973965315,2022-02-21 23:59:55+00:00, ,1495911190899347461,es,0,0,0,0,Twitter for Android,@HausOfWerisvan Sim! Nojo 😂
1423753185575985154,2022-02-21 23:59:55+00:00, ,1495911190492557312,es,0,0,0,0,Twitter for Android,"@ohmygosth JAJAJAJ aigooo, si me mira con esa cara me da muchísima inspiración 😂"
1940795502,2022-02-21 23:59:54+00:00, ,1495911189053857797,es,1,0,0,0,Twitter for Android,@Tribiln2 Me había olvidado 😱😂
1335381577187127297,2022-02-21 23:59:54+00:00, ,1495911187455877122,es,1,0,1,0,Twitter Web App,https://t.co/ZA98XcCp8P  Es muy buena 😂@IsaiasRPz
1462168386268385284,2022-02-21 23:59:54+00:00, ,1495911186512347139,es,1,0,1,0,Twitter for Android,@Axel08587639 @Mr_TimmyImpact Wey cuales argumentos? Ja ja ja ja ja solo es mame pinche viejo pornográfico🤣🤣🤣 https://t.co/MrKdn3xDOs
882074256229748736,2022-02-21 23:59:53+00:00, ,1495911184520060930,es,1,0,0,0,Twitter for Android,"@pamesiemprepame Nadien se atrebió a tanto.
Naiden!!!
🤣🤣"
110195482,2022-02-21 23:59:53+00:00, ,1495911184314286080,es,1,0,0,0,Twitter for iPhone,"@Daddymarto Pronto, por eso Petro presidente 😂"
1158803208,2022-02-21 23:59:53+00:00, ,1495911183571894283,es,0,0,0,0,Twitter for Android,@CarlosVerareal @6SusanaGonzalez @VERAZ_TWIT @LaPosta_Ecu Va porque Va 😂
135492826,2022-02-21 23:59:53+00:00, ,1495911183538585600,es,0,0,0,0,Twitter for Android,"@AbogadoDijo Lo interesante es la cantidad de corazones, que tuvo este post😲, era de sarcasmo? O realmente saco mal la cuenta....jejeje .😁😁😜"
64124313,2022-02-21 23:59:53+00:00, ,1495911182808592395,es,0,0,0,0,Twitter for iPhone,@alfonso_ussia Miembros honorarios 😂
3072105925,2022-02-21 23:59:53+00:00, ,1495911182716358657,es,0,0,0,0,Twitter for iPhone,@ryodeDios Pero el wey dice que el 70% de la gente lo ama 😂😂😂😂😂😂😂😂😂😂
1210226170064711680,2022-02-21 23:59:53+00:00, ,1495911182615691271,es,5,0,0,0,Twitter for Android,"Catalina hace lo mismo😂 me busca y me dice mirá mamá ""Charán"" extiende los brazos y me muestra como tendió 😂 que piba plaga https://t.co/YYRP9FVE8Q"
3155120734,2022-02-21 23:59:53+00:00, ,1495911181999087621,es,3,0,1,0,Twitter for iPhone,@GusCubiella @TipicaFoca @Gurusto @letifcosta Y que no se repita 🤣
1362389276936265734,2022-02-21 23:59:53+00:00, ,1495911181793775616,es,1,0,0,0,Twitter for Android,"@sadame589 @dorisherr @AXELKAISER 🤣 ok, hasta ahi no mas llegamos 🤣🤣"
288525103,2022-02-21 23:59:52+00:00, ,1495911180845649923,es,2,0,2,0,Twitter for Android,@NomieSmith29 Una tipa que se da una gran vida😁😆
165630112,2022-02-21 23:59:52+00:00, ,1495911179784540160,es,1,0,0,0,Twitter for iPhone,"Le digo a mis perritos en 5 min y acaban de pasar, ya están en la puerta 😂🥺♥️"
1455770182585044995,2022-02-21 23:59:52+00:00, ,1495911178501083137,es,2,0,0,0,Twitter for Android,"@jmvillarroya Putin es un hacedor de milagros,recibe el apoyo de la ultra izquierda marxista y la derecha trumpista. Incluyendo a Bolsonaro.😅😅😰😰😅😅😰😰😰"
1046423622435377152,2022-02-21 23:59:52+00:00, ,1495911177909682176,es,0,0,0,0,Twitter for Android,Todos los zapatos para mí los siento así 😂👇 https://t.co/9RiFqdtoin
1493385541500514305,2022-02-21 23:59:52+00:00, ,1495911177452494849,es,27,0,7,0,Twitter for Android,"Tweet válido para que mencionen a los mayores tiburones de Twitter 🤣
Dichavence sin pena"
717158232,2022-02-21 23:59:51+00:00, ,1495911176135491585,es,28,0,3,0,Twitter for Android,Me voy a invitar una cerveza helá 🤣🤪 https://t.co/OtZw5euuGq
1355112440661471235,2022-02-21 23:59:51+00:00, ,1495911175829262346,es,1,0,0,0,Twitter for iPhone,"@YoliEstevez @Johnnofear3 @tresmasciento 😂😂😂😂😂
Otra chistosa!"
1495821099648663555,2022-02-21 23:59:51+00:00, ,1495911175426560000,es,0,0,0,0,Twitter for Android,@saraialexanndra Lo dijiste en frente del espejo 😅
3162953252,2022-02-21 23:59:51+00:00, ,1495911175216893961,es,2,0,1,0,Twitter for iPhone,@Odraunem11 @Mariselamart1 @lizcastromx @jorgeagils Pero así de radical es su inspiración?🤣
1289977937966632966,2022-02-21 23:59:51+00:00, ,1495911173815943179,es,17,1,2,8,Twitter for Android,"Por primera vez en décadas los homicidios en México están bajando.
La oposición: Ez por faktorez ynternazionalez. 
🤦🏽‍♂️🤣
#OposicionMoralmenteDerrotada https://t.co/8E0aZU3rdM"
248516687,2022-02-21 23:59:50+00:00, ,1495911171723046914,es,0,0,0,0,Twitter for Android,@RosaVirginiaHe3 @easegura Al menos no esta tan obsesionado y no usa una camisa de un partido político  🤣🤣🤣
329220677,2022-02-21 23:59:50+00:00,010258665cac5a26,1495911171165396992,es,0,0,0,0,Twitter for Android,Confirmado 🤣🤣 https://t.co/3gzRtMMV5n
1323756108,2022-02-21 23:59:50+00:00, ,1495911170301124612,es,3,0,1,0,Twitter for Android,"Mi amiga quiere joda, joda voy a hacer 😂"
1342487368687906818,2022-02-21 23:59:50+00:00, ,1495911170011963392,es,0,0,0,0,Twitter for Android,@memo_irala vamos a empezar con el matambrito... avísame si queres que te enseñe a prender la parri... primo querido decime na que hay almohada.. 🤣🤣🙏🏼🙏🏼 eso nomas te pido.. después te duermo sobre piedra.. le voy a extrañar a timo chera'a... che preocupa ina..
1186462836517752833,2022-02-21 23:59:50+00:00, ,1495911169206505480,es,1,0,0,0,Twitter for iPhone,"@GabboUribe Si , en el colegio 😁"
2331283158,2022-02-21 23:59:50+00:00, ,1495911169005137924,es,0,0,0,0,Twitter for iPhone,"Ah cabron, que protesten contra la directiva que les vendió sus mejores jugadores😂😂 https://t.co/dG90woyBlp"
1026960198173376512,2022-02-21 23:59:49+00:00, ,1495911168791224329,es,3,0,1,0,Twitter for Android,"@luisort5 @1vansito100 @Snouboii @J_pietraTio @_los_lideres Cosita 😂😂, Puebla anda muy bien pero no digas mmdas merywein"
1485541525203341313,2022-02-21 23:59:49+00:00, ,1495911168363401224,es,0,0,0,0,Twitter for Android,"@elchiringuitotv @lobo_carrasco Pedri mejor que Mbappe, Aubameyang mejor que Haaland. Yo quiero de eso que fuman ahí joder 🤣🤣🤣🤣🤣"
1052260286038724613,2022-02-21 23:59:49+00:00, ,1495911167616815106,es,0,0,0,0,Twitter for iPhone,"Bien Lobo, déjale al paquete Noruego a los del Mandril 🤣🤣🤣 https://t.co/aSBRvBvzhV"
407541902,2022-02-21 23:59:49+00:00, ,1495911166861840396,es,0,0,0,0,Twitter for iPhone,"Llego en 10, y ya tengo 10 minutos echando gas 😂😂😂 que rápido se va el tiempo."
1066790243498639360,2022-02-21 23:59:49+00:00, ,1495911166408863749,es,0,0,0,0,Twitter for iPhone,"@Martinminguchi Un hueso 🍖, recuerda el partido de Correa gana en las próximas elecciones, 😂😂😂😂👆Correa les quita el sueño 🛏 pobres"
1033883460832841728,2022-02-21 23:59:49+00:00, ,1495911165595160582,es,0,0,0,0,Twitter for Android,"""ni metiendo 200 goles la gente te va querer"" 😂 https://t.co/XtOfWyXHj6"
340097946,2022-02-21 23:59:49+00:00, ,1495911165129633802,es,0,0,0,0,Twitter for iPhone,Por eso no me casé 🤣
604597802,2022-02-21 23:59:48+00:00, ,1495911164294934533,es,0,0,0,0,Twitter for Android,@PhD_ErichM Ya me vi 😁
1271460892673224704,2022-02-21 23:59:48+00:00, ,1495911164190294016,es,0,0,0,0,Twitter for Android,"@brozoxmiswebs el PINCHÉ 🤡 anda bien ardido porque nada de lo que hacen les funciona, TÚ si que eres un PINCHÉ 🤡HDSPM, nos da risa🤣🤣 verte así de encabronado, nada de lo que digas y hagas hará que baje la popularidad de ""NUESTRO SEÑOR PRESIDENTE""
#EsUnHonorEstarConObrador"
1364143007025537031,2022-02-21 23:59:48+00:00, ,1495911163800043520,es,1,0,1,0,Twitter for Android,@juanmnunez65 @sammylee236 @EldogoHDP Ñelda pan con sabor a Qlo 😂😂😂😂
932040825915236352,2022-02-21 23:59:48+00:00, ,1495911162218745858,es,2,0,0,0,Twitter for Android,"@anianogp1 Y adonde es que los blanco van a buscar su perico ,al naco 🤣🤣🤣🤣🤣🤣🤣🤣"
15756509,2022-02-21 23:59:48+00:00, ,1495911160553807872,es,1,0,0,0,Twitter Web App,@theAudioKarate esta bien 😭😅
1173741672074829825,2022-02-21 23:59:47+00:00, ,1495911158834135041,es,1,0,0,0,Twitter for Android,@krajita10 Y una Coca-Cola 😁
3507783977,2022-02-21 23:59:47+00:00, ,1495911157957373955,es,2,0,0,0,Twitter for iPhone,Quería un villero pero no tanto 🤣
1443725997988139008,2022-02-21 23:59:47+00:00, ,1495911157919813632,es,0,0,1,0,Twitter for iPhone,"@fortunatovargas Pero yo si doy la cara, en cambio los wilos el sábado por la noche estuvieron de y de lata!! Y qué pasó ayer con ellos alas 3 de la tarde ya estaban con sus sonajas y chupones 🤣😂🤣😂🤣😂😂😂😂"
1495157486114025479,2022-02-21 23:59:47+00:00, ,1495911157835706369,es,0,0,1,0,Twitter for Android,"Buscó novio, tengo ganas de ir al Cine y no Pagar nad😁🤣🤣🤣🤣"
150720110,2022-02-21 23:59:47+00:00, ,1495911157441482755,es,0,0,0,0,Twitter for Android,@zonacero 🤣🤣 ni sabrán disparar esos 🤡🤡
1254456712930746371,2022-02-21 23:59:46+00:00, ,1495911156195672064,es,0,0,0,0,Twitter for Android,@nikkiargento @santumaratea1 @AFIPcomunica Che copadx incentiva a tu gobierno para que también blanquee todo lo que tiene 🤭😁
175250463,2022-02-21 23:59:46+00:00, ,1495911155012882440,es,2,0,1,0,Twitter for iPhone,@palomapert1 @RuidoEnLaRed @lopezobrador_ 😂😂😂😂😂  si ya no tiene 🥚🥚
940687043268612097,2022-02-21 23:59:46+00:00, ,1495911154354380800,es,1,0,1,0,Twitter for Android,"@kutakiyeah Es laburo dijo Silvina Luna.
Hoy dijo que le gusta salir en fotos y le pagan.
Increíble. 😂"
74884181,2022-02-21 23:59:46+00:00, ,1495911152726982657,es,24,0,1,1,Twitter for Android,"El manual de: ""FORMAS CORRECTAS DE PROTESTAR CONTRA TU EQUIPO DE FUTBOL""
Indica q lo hecho el día de hoy por varios aficionados, estuvo muy mal 😜😅
En lo prsonal, no podria criticar a personas q tratan de hacer algo pra Q el equipo reaccione.
Es muy facil criticar y no hacer nda"
1469742126703468553,2022-02-21 23:59:45+00:00, ,1495911152005664772,es,0,0,0,0,Twitter for Android,Chau no duermo MAS un sueño peor q otro 😒🤣🤣
1147899032725049345,2022-02-21 23:59:45+00:00, ,1495911151795851272,es,0,0,0,0,Twitter Web App,A veces siento que no tengo filtros para decir algunas cosas 🤭😅
847567397448028162,2022-02-21 23:59:45+00:00, ,1495911151443578885,es,1,0,0,0,Twitter for Android,@alex61325176 Qué me habrá querido decir 🤣
45522821,2022-02-21 23:59:45+00:00, ,1495911151191871491,es,1,0,0,0,Twitter Web App,"@JorgeAShmidt @izqrevolu See, pero sigue siendo ""el boludo"" para los amigos.
Para el resto, el apodo es irreproducible, pero hace alusión a su progenitora..🤣"
1260356890523045890,2022-02-21 23:59:45+00:00, ,1495911150642696193,es,1,0,0,0,Twitter for Android,@ColoniaTur @DefreitasMartin @IntColonia @LauraGianoni @anp Ese es mi polllo carajo !!!🤣🤣🤣
1140478375,2022-02-21 23:59:45+00:00, ,1495911150621503498,es,0,0,0,0,Twitter for Android,Ni las stablecoin se han librado de esta caida😅😅 https://t.co/k3SWC9pFM6
2778907293,2022-02-21 23:59:45+00:00, ,1495911150554341380,es,0,0,0,0,Twitter for Android,Yo también conozco alguien por ahí que mantiene con frío 😅😅😅
1420646667787939842,2022-02-21 23:59:45+00:00, ,1495911150436954113,es,0,0,0,0,Twitter for Android,@noehoonie si ven q ya tengo boletos no creo q me digan q no😁
306488331,2022-02-21 23:59:45+00:00, ,1495911150369886209,es,2,0,1,0,Twitter Web App,"Tribunal de la Rota = Rota (Cádiz) = Rota Naval Station.

Ese es el nivelazo. 😅 Pobre España. https://t.co/ej0S5aIAYb"
25455523,2022-02-21 23:59:45+00:00, ,1495911150059409415,es,0,0,0,0,Twitter for iPhone,"@El_Universal_Mx Y como este papanatas se caracteriza por cumplir su palabra, claro que hay que creer que se va a ir 🤣 Cuántas veces declaró que no quería ser presidente? Cuántas promesas de presentar pruebas de corrupción (NAIM, fideicomisos, etc) no ha cumplido? Ni el nombre se ha cambiado"
3008158019,2022-02-21 23:59:45+00:00, ,1495911149115940864,es,0,0,0,0,Twitter for Android,Que cosa linda  de la vida los morochoos 😅
1494437945268477961,2022-02-21 23:59:45+00:00, ,1495911148398559242,es,0,0,0,0,Twitter for Android,🤣🤣🤣🤣🤣 lo extraño
1330362866080346114,2022-02-21 23:59:44+00:00, ,1495911147869986818,es,1,0,1,0,Twitter for Android,"Solo le envié la de "" chao amor que te vaya bien y no llores que de nada servirá"" 🤣 que agresiva se me vuelve https://t.co/87mk2hVqIk"
1378131161998835715,2022-02-21 23:59:44+00:00, ,1495911143788974082,es,1,0,0,0,Twitter for Android,"@ewquijada @DafneRosa4 @justdoit198808 @casalsbate A mí me dió risa una vez, cuando ponían en las cédulas M, I, B y N de color de piel, ""a mí me pusieron I, le expliqué a la chica que yo era negra y se negó ni modo, a mi hermanita que es más oscura que yo le pusieron N y estaba que le daba un infarto"".🤣🤣🤣"
1244644104417443843,2022-02-21 23:59:43+00:00, ,1495911142434250756,es,35,0,5,4,Twitter for Android,"Y de café vespertino 😅😅
Solo porque le dije: es de a cora el humo, es de a cora https://t.co/ml7boKbOxJ"
2560077954,2022-02-21 23:59:43+00:00, ,1495911142094675968,es,0,0,0,0,Twitter for Android,Nos cruzamos a el gordo que se comió gaspi 🤣
1445102841610317824,2022-02-21 23:59:43+00:00, ,1495911141704441856,es,0,0,1,0,Twitter for Android,"@natucha79 Así,si😂😂"
235317401,2022-02-21 23:59:43+00:00, ,1495911140588724231,es,0,0,1,0,Twitter for Android,"@acetaminofenB Lavo a mano, plancho, cocino, barro, trapeo, me baño todos los días, huelo a morton musk 🤣🤣"
1490849355435233282,2022-02-21 23:59:43+00:00, ,1495911140357980160,es,1,0,2,0,Twitter for iPhone,@deyvis_98 Más todavía si son largas y gordas 😅😅😅
747975230983897089,2022-02-21 23:59:42+00:00, ,1495911137396903939,es,2,0,1,0,Twitter for Android,@tatianaigarzab @_Sol_Os Jajaj Abbra me vive 😅
1096355616,2022-02-21 23:59:42+00:00, ,1495911137271033860,es,0,0,0,0,Twitter for Android,6:59 y yo ya tengo sueño 🤣
3323778916,2022-02-21 23:59:42+00:00, ,1495911137145241604,es,0,0,0,0,Twitter for Android,Como no amarlo 😊❤😅 https://t.co/1lNS6OHWpa
1329210252907196416,2022-02-21 23:59:42+00:00, ,1495911135958155268,es,1,0,0,0,Twitter for iPad,@VeronicaJanet @AlertaNews24 Como por colombia 😂
1310438195327369216,2022-02-21 23:59:41+00:00, ,1495911134934802432,es,0,0,1,0,Twitter for iPhone,@kookmio7_7 matemáticas y la tuve q dejar previa xq estoy de vacaciones 😁
468934959,2022-02-21 23:59:41+00:00, ,1495911133081141248,es,5,0,1,1,Twitter Web App,@MiguelKhan_Mx Lo único que ha ganado ese holgazán de manera legal han sido kilos 🤣🤣🤣 es el marranito de Carolyn
591571540,2022-02-21 23:59:40+00:00, ,1495911130581323776,es,1,0,1,0,Twitter Web App,@ichiwood Según yo solo faltan mis tazas 🤣. El viernes voy por ellas.
4197708767,2022-02-21 23:59:40+00:00, ,1495911130316820486,es,1,0,0,0,Twitter Web App,"@DrRLSposetti @adgrundman 🤣🤣🤣Anda al oftalmólogo, mejor, un control cada tanto no viene nada mal..."
149991870,2022-02-21 23:59:40+00:00, ,1495911129532542981,es,7,0,1,0,Twitter for Android,No tiene desperdicio 😂😂 https://t.co/R0nIZl7pwe
1166635701468893189,2022-02-21 23:59:40+00:00, ,1495911128496754688,es,1,0,1,0,Twitter for Android,"@claraabril @RoymoralesC @ElbaBozzo99 @AF_mexico @GlodeJo07 Lmao créeme que pienso bastante, por eso no defiendo a AMLO y a su estúpida esposa 😂 https://t.co/R5ItwXVTBl"
2913079708,2022-02-21 23:59:40+00:00, ,1495911128194592770,es,1,0,1,0,Twitter for Android,@shipprittlaw @vergajodau @TopoMojica85 @JavSevillanoPA @LPFpanama Pero transforma personalidades porque uno se arrancó la camiseta y se trepo en la baranda hasta pensé que se iba a tirar tiempo de WrestleMania mejor déjame con las nacionales 😂
1400885869112868873,2022-02-21 23:59:40+00:00, ,1495911127951237121,es,1,0,1,1,Twitter for Android,Jqjaja dame al menos tóxico🤣
1485621968560926723,2022-02-21 23:59:40+00:00, ,1495911127401836547,es,2,0,1,0,Twitter for Android,"@monicgu Para el pueblo lo que es del pueblo, porque el pueblo se lo ganó 🎶 🎵 😁😁😁me mataste Moni 😆"
348760808,2022-02-21 23:59:40+00:00, ,1495911127187963904,es,2,0,0,0,Twitter Web App,@elarcaico Pero ni el Papa se atreve a tanto! 😅🤣🥴😂
195592248,2022-02-21 23:59:40+00:00, ,1495911127078903809,es,0,0,0,0,Twitter for Android,"Segunda vez que combato haciendo ""punto y pare"" y me mandaron contra un cinturón marrón y un cinturón negro.  Obvio, fue pura práctica, pero ajá... Volé casco. Eso cuenta 🤣"
1380939994852950022,2022-02-21 23:59:39+00:00, ,1495911124792971266,es,0,0,0,0,Twitter for iPhone,"Por Los Hombres Que Ustedes Se Mueren, Se Pelean Contra Las Unas, Y Se Lo Dan Rápido.. Yo Lo Dejo SEKO En Mi DM Y Mensajes🤣!"
1484285658520858628,2022-02-21 23:59:39+00:00, ,1495911124491022337,es,0,0,0,0,Twitter for Android,Lunita🥰🤣🤣🤣 https://t.co/vXubLmOWFH
1309492460251475968,2022-02-21 23:59:39+00:00, ,1495911123723431936,es,1,0,1,0,Twitter for Android,"@rox__return Claro! si suena hasta bien, pero demasiado ""radical"" eso es pa engañar.... 
Y yo pensaba.... Joder! pero si yo pienso igual coño!! Y me autocontestaba.... ya! pero es q tampoco me encontrado con gente como yo.... 🤣🤣🤣🤣 No sé si me explico. Q eres muy grande Roxy 🤗😘😘😘😘😘😘"
1445133230257152017,2022-02-21 23:59:38+00:00, ,1495911122708439040,es,2,0,0,0,Twitter for Android,@miih_ac Pexteeee 😂😂😂
1258794003090354176,2022-02-21 23:59:38+00:00, ,1495911122565836804,es,2,0,0,0,Twitter for Android,"Soy bien celosa me cae.
🤣😆😒🥰"
177941082,2022-02-21 23:59:38+00:00,018f1cde6bad9747,1495911122238586881,es,2,0,0,0,Twitter for Android,"@BUBYTTALT 😂😂😂, en vez del sí fácil, tenés el dedo fácil vos!!😂😂😂
Llegó el pedido??, hasta las 23hs puede llegar 😁"
1484184717649793029,2022-02-21 23:59:38+00:00, ,1495911121647288323,es,3,0,1,0,Twitter for Android,@MoskitaMuertaOk Igual es turca.. se las arreglan para meter sufrimiento pero no voy a spoilear😆😆
1257362156267470849,2022-02-21 23:59:38+00:00, ,1495911119944302597,es,0,0,1,0,Twitter for Android,"@kacildass Do verdinho , Jajá 😅"
166307094,2022-02-21 23:59:38+00:00, ,1495911119533264899,es,0,0,1,0,Twitter for Android,"No había habitaciones, no había salas de parto, me tocó estar en el almacén, vamos todo un show 😂. Pero lo único malo que recuerdo fue una enfermera sin empatía a la hora del tacto. Así que si me preguntan (o si leen esto), ni todas las experiencias son malas."
1340433241506000902,2022-02-21 23:59:37+00:00, ,1495911118270828544,es,1,0,1,0,Twitter for Android,"@MadridTormenta @Azucena67015389 Ves Tormenta como azu me tira de la lengua,es mala🤣🤣🤣"
419312487,2022-02-21 23:59:37+00:00, ,1495911118140813312,es,0,0,0,0,Twitter for iPhone,Yo lo vi en su ig 🤣🤣 https://t.co/BFr5lqvS5q
1433738263559225349,2022-02-21 23:59:37+00:00, ,1495911116836569088,es,0,0,1,0,Twitter for Android,@temannyajunkyu mam cabe biar mules😁
1181318798906806275,2022-02-21 23:59:37+00:00, ,1495911114936406017,es,1,0,0,0,Twitter for Android,"@CaroGC El mundo se volvió cobarde desde que existe Lord Putin.
🤣🤣😝😝
Aunque viendo todo el mierdero en el país, pues qué hijueputas, que caiga el meteorito de una vez...
🥺"
1238616797357789185,2022-02-21 23:59:36+00:00, ,1495911114072367104,es,1,0,0,0,Twitter for Android,Hoy fui a recargar y cuando me preguntaron el número quedé en blanco y lo único que hice fue echarme a reír🤣
1491462200237518849,2022-02-21 23:59:36+00:00, ,1495911113875148807,es,1,0,1,0,Twitter for Android,@Valeobre1 Encima nunca sospechas cosas buenas jajajajja😅
1338586951159603202,2022-02-21 23:59:36+00:00, ,1495911113640263680,es,3,0,0,0,Twitter for Android,@dimaferro AJAJJAJAJA 🤣🤣🤣
708054378,2022-02-21 23:59:36+00:00, ,1495911112579358723,es,1,0,0,0,Twitter for iPhone,@elbetocasello Jajajajaaa 🤣🤣🤣🤣🤣🤣🤣
1430804344048340996,2022-02-21 23:59:36+00:00, ,1495911112541458432,es,2,0,1,0,Twitter for Android,"@PerroCuchara No es por eso. Es que si te salen es porque le diste like, 🐶. ¿Qué andas viendo? 🤣"
4583896515,2022-02-21 23:59:36+00:00, ,1495911112159768580,es,2,0,1,0,Twitter for iPhone,Te reee veo 🤣🤣🤣🤣🤣@sophiaboggiano_ https://t.co/vULDxRwDq1
2436307782,2022-02-21 23:59:36+00:00, ,1495911112138981376,es,0,0,1,0,Twitter for Android,@melaaaanni JAJAJAJAJA ya cambie amiga 🤣🤣🤣
69402038,2022-02-21 23:59:36+00:00, ,1495911111689965568,es,0,0,0,0,Twitter for iPhone,La lic es algo bizcocha 😆
1440813333205053445,2022-02-21 23:59:36+00:00, ,1495911110448488449,es,0,0,0,0,Twitter for Android,@mamiifav Q casualidad yo también 🤣
950314420609089536,2022-02-21 23:59:35+00:00, ,1495911109114699785,es,0,0,0,0,Twitter for iPhone,@La_Licenciada_ Un gato 👀 pero parece más a un Zorro 🤭🤭😂
1311134233,2022-02-21 23:59:35+00:00, ,1495911108355448832,es,0,0,0,0,Twitter for Android,@rodolfosal @verge Jajaja ya ni mi poco 😅
1338317646958301185,2022-02-21 23:59:35+00:00, ,1495911107545948166,es,2,0,3,0,Twitter for Android,"bue estoy aburrida, haganme escoger entre dos canciones😁
https://t.co/0vVT2GHnOG"
3142902342,2022-02-21 23:59:35+00:00, ,1495911107143294978,es,0,0,0,0,Twitter for iPhone,Pero &amp; porque me esconden las historias 😂
1220337911868030976,2022-02-21 23:59:35+00:00, ,1495911106560335880,es,1,0,0,0,Twitter for Android,@P_Lulu Gracias 🤣
