author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
826072233168756737,2022-02-23 23:57:34+00:00, ,1496635377146208257,es,6,1,1,11,Twitter for Android,"Vean la cara de está lacra de mierda , miserable 🤬🤬🤬 https://t.co/pmbTjB8OOH"
130543715,2022-02-23 23:57:33+00:00, ,1496635372717199360,es,0,0,0,0,Twitter for Android,Esos PRD NO VAN MASSSS POCO DE LEYES A SU FAVOR 😡😡
1347002816779456516,2022-02-23 23:57:33+00:00, ,1496635370506571776,es,0,0,0,0,Twitter for iPhone,@hrryboy_ soy de martu😠
1347037292397957123,2022-02-23 23:57:32+00:00, ,1496635366312321029,es,0,0,0,0,Twitter for Android,@ElUriel095 Seguro es otra pinche retransimison 😠
194465173,2022-02-23 23:57:31+00:00, ,1496635365288984584,es,0,0,0,0,Twitter for iPhone,"@JUANCAELBROKY @lbertoortiz @ANNALVAREZG @carlosjagudelo @LeilaCaroChujfi @LFAnzolaC @juancadelgado @JNeiraN @merv59 @MonoMeLlaman @Telomerasa0406 No lo han hecho en 200 años, lo va hacer este politiquero de tres pesos. JA - JA - JA. Le falto prometer poner un centro de lanzamiento espacial en Nazareth. 🤬🤦🏻‍♂️"
1268568478304415747,2022-02-23 23:57:30+00:00, ,1496635357600882690,es,0,0,0,0,Twitter Web App,"@FerIglesias Si, es verdad, tenemos una buena oportunidad de echarte a patadas gordo😠😠😠😠😠😠 https://t.co/nTjv3YXvYC"
1267886014883926023,2022-02-23 23:57:28+00:00, ,1496635353163309056,es,0,0,0,0,Twitter for Android,"Ya me dormir, y me desperté😡😡😡😡"
336190139,2022-02-23 23:57:27+00:00, ,1496635346620190720,es,2,0,1,0,Twitter for Android,@javiherreratips Que rabia ayer haber perdido la apuesta y no poder seguir sumando 🤬🤬 toca esperar el próximo reto escalera del capitán Javi 👨‍✈️
207769717,2022-02-23 23:57:26+00:00, ,1496635343357030400,es,0,0,0,1,Twitter for Android,@ManuelAuMejiaH @mdrueda63 Cuánta maldad 😥🤬🤬🤬
1459669859084632067,2022-02-23 23:57:25+00:00, ,1496635339728830468,es,0,0,0,0,Twitter for Android,rykise me hizo descargar suspects para nada pq nunca lo jugamos😡 https://t.co/Pfnvf8U4Dc https://t.co/TGKe17JBiE
544419529,2022-02-23 23:57:24+00:00, ,1496635333114425345,es,0,0,0,0,Twitter for iPhone,"Porq me lo merezco poh 😋
Acabo d renunciar a una pega (3 meses) donde el jefe cree q Art 22 es sinónimo d esclavitud🤬
Mañana empiezo en una pega d horario d oficina, ganando 30% más🥰
No se rindan cabros, a los 51 todavía se puede empezar d nuevo 🌹
(Mala la @Heinekencl 😢) https://t.co/riLOqMhH77"
3677658921,2022-02-23 23:57:22+00:00, ,1496635325535375365,es,3,0,0,0,Twitter for Android,"Nada estúpida la cara de ardilla. 🤬
#AmorEnCustodia https://t.co/yN0PsXAAhu"
1486801962150596620,2022-02-23 23:57:20+00:00, ,1496635318921011201,es,0,0,0,0,Twitter for Android,"@radioamericahn Por supuesto, ellos jamás buscan el beneficio del pueblo, todos son iguales ,les encanta rogar el voto en las campañas para después llenarse las bolsas ...son una vergüenza para Honduras aparte cirqueros, cada reunión un circo...,😠😠😠"
1041725535934709762,2022-02-23 23:57:20+00:00, ,1496635315498459139,es,1,0,0,0,Twitter for Android,Que banca en línea del agrícola más pura mierda...🤬
1201663154457055235,2022-02-23 23:57:19+00:00, ,1496635314714161156,es,0,0,0,1,TweetDeck,"😡😡😡 Condenado: Miguelón le arruinaba la vida a los pibes vendiéndoles droga en B° Nueva Esperanza, ahora pasará 4 años a la sombra

😡😡😡 En la requisa domiciliaria le encontraron cocaína, marihuana y celulares.

La NOTA completa AQUÍ: https://t.co/4CfTmn3sRm https://t.co/oLDbzm34G2"
158030348,2022-02-23 23:57:18+00:00, ,1496635308330258433,es,1,0,0,0,Twitter for Android,@WWebeo EN EL GOBIERNO TAMBIEN..😡😡😡😡
1095078571658407938,2022-02-23 23:57:13+00:00, ,1496635288868765700,es,1,0,1,0,Twitter for iPhone,"Ruano es una mierda , nunca se asignen con el lo odio 😡"
312948920,2022-02-23 23:57:12+00:00, ,1496635283399483392,es,0,0,0,0,Twitter for Android,"Acá cagada de hambre y furiosa porque mis suegros cancelaron la cena de hoy, avisando a las 19:30 hs. Lautaro hace 1 hora hablando con su padre en la puerta de casa 😤😤 más vale que cuando termine  pida algo para comer porque lo prendo fuego"
1390465096871292928,2022-02-23 23:57:11+00:00, ,1496635281063268353,es,1,0,0,0,Twitter for Android,"@Emilio_ninr Emiloo😡😡 , petrokis es mio"
936680854452965376,2022-02-23 23:57:08+00:00, ,1496635268002197504,es,0,0,0,0,Twitter for Android,Que quede claro que todo esto va a costar un helado doble del McDonalds 😠
1404850500105871368,2022-02-23 23:57:07+00:00, ,1496635263317118978,es,1,0,0,0,Twitter for Android,@Guthbsb No mínimo 😡
1476029004637429762,2022-02-23 23:57:07+00:00, ,1496635262159540226,es,2,0,0,1,Twitter Web App,Evanjegue de merda 😡 https://t.co/QP5xIX7HSS
1349859870267363330,2022-02-23 23:57:03+00:00, ,1496635247282176002,es,0,0,0,0,Twitter for Android,@Herz61029 Éso mismo me preguntó yo pero sé les cayó la máscara 😡 uribestias hptas político s curruptos asesinos asqueros 🤮🤮
2718628316,2022-02-23 23:57:03+00:00, ,1496635244543242241,es,0,0,0,0,Twitter for Android,@sebasantanders El asesino recontra culiao de Pinochet 😡
803639569480617984,2022-02-23 23:57:01+00:00, ,1496635237123645441,es,0,0,0,0,Twitter for Android,No puedo vivir sin tener el ventilador en la cara y se me daña🤬🤬🤬🤬
1101650969639546881,2022-02-23 23:56:59+00:00, ,1496635227812290564,es,3,0,1,0,Twitter for iPhone,"A mi solo me da miedo el loquito de ahuatlán, tú qué 😤😤😤"
335040263,2022-02-23 23:56:57+00:00, ,1496635221743214597,es,0,0,0,0,Twitter for Android,@LillyTellez Tú también eres cómplice criminal por quedarte callada durante años malandra 😡😠🤬👎
1005059542101749760,2022-02-23 23:56:57+00:00, ,1496635219687915522,es,0,0,0,0,Twitter for Android,@DanielaCP97 Amooooor usted nunca me llamó 😡
1387393632399994881,2022-02-23 23:56:57+00:00, ,1496635218991755264,es,0,0,0,0,Twitter for iPhone,Y la próxima a urgencias que vas 🤬🤬
1157106523375644672,2022-02-23 23:56:56+00:00, ,1496635218136084486,es,0,0,0,1,Twitter Web App,"@jcpastrana En 2010, cuando Andrés Pastrana fanfarroneó por su cercanía con Juan Manuel Santos y despotricó de Álvaro Uribe, con quien terminó de copartidario en elección de Iván Duque, financiado por el narco Ñeñe Hernández. Imagen Semana. 🐷🤬🦍🐸🇨🇴📰 https://t.co/umly8FMdg9"
1452983882496806927,2022-02-23 23:56:53+00:00, ,1496635206282858497,es,3,0,3,0,Twitter for Android,"No le quitaron la amarilla a Pavez por la chuchaaaaa.
Buenas noches 😡😡"
479840293,2022-02-23 23:56:53+00:00, ,1496635204525559808,es,0,0,0,0,Twitter Web App,@CGE_Clientes Doña Ignacia 1 Talca aún sin luz! Que pasa?!!!😡
1216485240748769280,2022-02-23 23:56:51+00:00, ,1496635196380168198,es,0,0,0,0,Twitter for Android,@davidch03 FUERA TODOS Incluído el EVASOR PandoraLasso Bachiller INEPTO MENTIROSO FUERA 🐀🐷💩🤮😠👎
602044522,2022-02-23 23:56:50+00:00, ,1496635190839554048,es,0,0,0,1,Twitter for Android,Solo lo haces x q fue relevante en redes sociales no dejas de ser un corrupto hipócrita 🤬🤬🤬 https://t.co/uCP2uxZCtG
1036072459479339008,2022-02-23 23:56:50+00:00, ,1496635190340423681,es,1,0,0,0,Twitter for Android,@ElChemin1 Más su... de nuevo...otra recuperación...osea...1 mes más fuera...mínimo...🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤬🤬🤬
3751876099,2022-02-23 23:56:48+00:00, ,1496635185365979139,es,14,0,3,1,Twitter for iPhone,Le traigo ganas a una michelada 😠😠😠
704472583387914240,2022-02-23 23:56:44+00:00,01ef53325401a80c,1496635167103881217,es,0,0,1,0,Twitter for Android,@SJimenaaa era de mi hermana jsjsjs me había comprando un mom y mi hermana retiro y no tuvo mejor idea que guardar mío y dejar a la vista el de ella 😡 pague 1900 y el wide la otra vez 2000$ ya sabes dónde 🥀
2559478419,2022-02-23 23:56:44+00:00, ,1496635165908639748,es,1,0,1,1,Twitter for Android,"@Visubaldi1 Tú, no lo dices por educado 🤔
Yo si le digo que este guey esta pero bien pendejo! Critica y publica estupideces. 🤮 👎
Pd: Que se largue a reírse de la más grande de su casa 😡"
2825669656,2022-02-23 23:56:43+00:00, ,1496635163144556550,es,0,0,0,0,Twitter for Android,Hoy actualize el obs y reinicie 🙄 no volvió a subir Windows decía que el disco duro estaba vacío 😤 no se qué coño paso
4100077947,2022-02-23 23:56:43+00:00, ,1496635160598663170,es,28,1,1,0,Twitter for Android,@marcoguerreroo7 @Franco__RP No critiquen los cuerpos de otros machirulo opresor 🤬🤬🤬🤬🤬🤬
562569519,2022-02-23 23:56:42+00:00,01be351754bcbe13,1496635160137240576,es,0,0,1,0,Twitter for Android,"Aquí vamos nuevamente circuito Sta María calle 70 sin electricidad, haticos residencias acrópolis y sabrá Dios q más sin luz 😠😠😠 y todavia quieren q les paguen nojoda el domingo fueron 3 horas @manuelrosalesg @RafaelRamirezC @CorpoelecInfo @leniki"
1340813596763312132,2022-02-23 23:56:39+00:00, ,1496635146518372352,es,0,0,0,0,Twitter for Android,Es inaceptable lo q le hicieron a ten 😤
359174300,2022-02-23 23:56:39+00:00, ,1496635143678742533,es,0,0,0,0,Twitter for iPhone,No me dejan tomar siesta 😡😡😡
140669285,2022-02-23 23:56:37+00:00, ,1496635138138120200,es,0,0,0,0,Twitter for Android,"@MPguatemala Malditos mentirosos y corruptos, cobardes y títeres del poder!!! 😡😡😡 https://t.co/aeDtEp9PMm"
4228608260,2022-02-23 23:56:36+00:00, ,1496635131980832769,es,0,0,0,0,Twitter for iPhone,@gustavovaldesok @alferdez Nooooo porfa no cuentes con ese personaje nefasto 😡
228974509,2022-02-23 23:56:36+00:00, ,1496635131825639431,es,1,0,1,0,Twitter for iPhone,"@CristinaMassieu kaaaaaa! 😡😤

déjenme cinco minutos a solas con esas personas"
1351282433736531969,2022-02-23 23:56:31+00:00, ,1496635113316044803,es,0,0,0,0,Twitter for Android,@killmystyles89 PORQUE TODAS ME PONEN EN EL 3!? 😡 https://t.co/ziefDYBbbT
1153036459793760256,2022-02-23 23:56:31+00:00, ,1496635112758386689,es,3,0,1,1,Twitter for iPhone,"Me gusta todo de ti, menos tu novia 🤬"
2935770933,2022-02-23 23:56:29+00:00, ,1496635103086272513,es,1,0,0,0,Twitter for Android,"Solo con saber de las mañas que se valió para obtener un título, con eso es más que suficiente para saber que ni es apta ni idónea; mucho lejos honorable... Es una vergüenza esta comisión... Por eso estamos como estamos. 😡 https://t.co/fkKejktzrD"
1404238716596633609,2022-02-23 23:56:26+00:00, ,1496635089765036032,es,4,0,2,0,Twitter for iPhone,"Siri hdp no servís de ayuda, encima que te cuento mis problemas con toda la confianza me decís eso forra 😡🤬 https://t.co/zqvz4tsnT7"
210505123,2022-02-23 23:56:25+00:00, ,1496635086078423040,es,0,0,1,0,Twitter for iPhone,No me acostumbro al pinche spotify 😡😭😭😭😭😭😭😭😭 quiero mi bot de telegram 💔
